"Region: Subtract.aerofoil.Default: Direction [1,0,0] (m)","Region: Subtract.aerofoil.Default: Pressure Coefficient"
0.23253275,0.26695223847909977
0.177421,0.29967987851937744
0.19117075,0.2891965275301575
0.1363465,0.3450151011767706
0.24635025,0.2617624511620678
0.26018149999999995,0.2574732720076162
0.274025,0.25394402994895593
0.28788075,0.25087702841280096
0.30174999999999996,0.2479711456083772
0.31563175,0.24537949119563182
0.218729,0.2731627661561578
0.20494075,0.2804729954217046
0.1500025,0.32693239739874524
0.16369625,0.3121274646705285
0.12273825000000001,0.36630056473802647
0.10919075,0.3914242746382094
0.0957235,0.42279027811027264
0.329526,0.24327745717664265
0.34343375,0.24160550037936476
0.35735425,0.24023772868384305
0.38523175,0.23822496582021765
0.41314125,0.23687536433871423
0.5383579999999999,0.2331994564899503
0.08236775,0.46164952569573037
0.06917324999999999,0.5105244264825599
0.3712869999999999,0.23913605387374726
0.51057675,0.2340252495146078
0.49668049999999997,0.23440860953242318
0.48277925,0.23477824275778317
0.46887025,0.2351128929129847
0.39918575,0.23748285214925238
0.45495225,0.23545635390622066
0.427089,0.2363477465175244
0.4410255,0.23586814728970434
0.5244694999999999,0.2336372753869377
0.7047535,0.218375197949509
0.5522422499999999,0.2326412979725805
0.56612375,0.23195939776118416
0.60774675,0.22940154095759283
0.621613,0.22828758102912025
0.63547475,0.22702878447182068
0.6908982499999999,0.220478596064067
0.6770437499999999,0.22235218361285816
0.66318875,0.22403512341966936
0.64933275,0.22560582899784504
0.05622725,0.5730036355266488
0.7186109999999999,0.2161095143768109
0.73247075,0.21361544948816022
0.5938764999999999,0.23036629645526563
0.5800022499999999,0.2312030191645401
0.0437265,0.6524655559784234
0.7879305,0.20127912175606108
0.7740619999999999,0.20475495111200465
0.7463319999999999,0.21086728077410932
0.7601957499999998,0.20794604949234613
0.03211325,0.7533631782624534
0.01442825,0.9748348927518117
0.022121000000000002,0.865003519219753
0.8018035000000001,0.19756402875887633
0.8156810000000001,0.1934363793048653
0.009087749999999999,1.0259500684366052
0.857326,0.17865714694379242
0.8434419999999999,0.1839773726996683
0.8295604999999999,0.1888829264725632
0.8712115,0.17286698184287536
0.88509875,0.16652647062204912
0.8989875,0.15932779922006435
0.00512575,0.9424126355771657
0.91287675,0.15124630271910505
0.9267667500000001,0.14222599415665405
0.94065775,0.1322324399233145
0.9545429999999999,0.11965524479902552
0.0019792499999999997,0.26073860238928037
0.96835325,0.10440015503492785
0.98163425,0.08336464316780079
0.049233,-1.7869950622868402
0.03780699999999999,-1.9214684084079303
8.827499999999999E-4,-1.7187336758496448
0.006868,-2.9314337567289264
0.027393999999999995,-2.0917749909384193
0.0119305,-2.67770942800218
0.018603999999999996,-2.3381061167027877
0.9925365,0.05082709973520807
0.9925377500000001,-0.026290740254527923
0.454885,-0.5366885718648504
0.42717574999999997,-0.5740991530656046
0.35798675,-0.6780896795609653
0.371813,-0.6559707498589625
0.38564475000000004,-0.6345700316964668
0.399484,-0.6138698544175839
0.33035600000000004,-0.7249148725870527
0.34416625,-0.701132428412655
0.24773749999999997,-0.8900689119732591
0.288986,-0.8024140383115067
0.26147050000000005,-0.8595814751202515
0.27522175000000004,-0.8303898174182837
0.1524255,-1.1670468329265098
0.16591125,-1.1189325890051813
0.20667299999999997,-0.9931749415427163
0.220335,-0.9566195251193971
0.19304349999999998,-1.0323052673472313
0.23402524999999996,-0.9223174820187323
0.13900875,-1.2193385968242512
0.12567649999999997,-1.276534903916236
0.11244749999999998,-1.3394681856832793
0.09934950000000001,-1.4087678824746055
0.086418,-1.4860164220347811
0.061268,-1.6714949138946964
0.07370125,-1.5729981506188122
0.0028385,-2.9063125497413527
0.9999867499999999,-0.12080028372796328
0.9999962499999999,-0.21300954561174126
0.99850025,-0.012910261482832896
0.99851475,0.08667560789629114
0.98167075,-0.03391327235262586
0.73245925,-0.24089435373715856
0.49647475,-0.4836713822223694
0.46874425,-0.518772624462826
0.48260749999999997,-0.5011152469501322
0.44102825,-0.5552159662147814
0.41332824999999995,-0.5936373497223829
0.30276424999999996,-0.7755023724346781
0.31655575,-0.7496913124479969
0.17945299999999997,-1.0741916683480035
0.51034275,-0.4669854876481888
0.52421175,-0.45068392438892235
0.53808475,-0.4346571480391222
0.5519605,-0.41933986839422377
0.5658365,-0.4045943133001296
0.57971425,-0.38968077518630223
0.593595,-0.3747061802508631
0.64912925,-0.3183834220998688
0.60747675,-0.35983476546190424
0.621359,-0.34589486303499634
0.6352435,-0.33238141589273046
0.66301475,-0.3046486372269306
0.7185689999999999,-0.2532649638307411
0.6769019999999999,-0.2914156484671063
0.69079125,-0.2784360705414532
0.70468,-0.2657058467101956
0.7463479999999999,-0.22868460347732447
0.7602347499999998,-0.21660945270537427
0.77412125,-0.2046366176640258
0.8713202499999999,-0.12218593886780608
0.8991007499999999,-0.09904191553208529
0.8852097499999999,-0.11059517869103049
0.8574325,-0.13387992705018048
0.8018909999999999,-0.18081290859992746
0.7880064999999999,-0.19266057200548825
0.8435459999999999,-0.14554477355447465
0.829661,-0.157234266688101
0.8157762500000001,-0.16898820418678642
0.91299275,-0.0875915246846012
0.9268842500000001,-0.07662405600890354
0.94077375,-0.06563863646413105
0.96843525,-0.043887913101425216
0.9546520000000001,-0.05511141961948286
