"Iteration","c_d Monitor: c_d Monitor","c_l Monitor: c_l Monitor"
1.0,0.6097034928172615,-0.02061643815199299
2.0,0.8185208460382192,0.38010650880724606
3.0,0.6442187344480421,0.31855187257336537
4.0,0.5151197635862991,0.24087650529932494
5.0,0.4478560236993162,0.21287541782571076
6.0,0.4053406220127988,0.21312348644245654
7.0,0.371881117234722,0.21267322261660632
8.0,0.3417653971132682,0.21001740066004634
9.0,0.31333145816048213,0.20474770234772233
10.0,0.28640515577294706,0.19772823290279742
11.0,0.2609343209724285,0.18944429385429395
12.0,0.23686093544795095,0.18026477056906462
13.0,0.21426518305642042,0.17063129176342953
14.0,0.1933216914394014,0.16101480184303835
15.0,0.17420071806345935,0.15188219934519653
16.0,0.1569957953750755,0.143567248732903
17.0,0.1417261025932843,0.13622838242188004
18.0,0.12829112880260374,0.12988189893100627
19.0,0.11650472434546374,0.12443969379199268
20.0,0.10614310717363766,0.11975711675648015
21.0,0.09694654808907055,0.11566356245683349
22.0,0.08866174961914271,0.11201563160450807
23.0,0.08106501674169149,0.10872292565755483
24.0,0.07397855275541831,0.10576481366232426
25.0,0.0672846345509231,0.10315799588732094
26.0,0.060936871716591234,0.10094296525362689
27.0,0.05495059157531811,0.09921368523239198
28.0,0.049381554837319784,0.0980826698639471
29.0,0.04431321413080283,0.09767459078415976
30.0,0.03984204427411672,0.09808839191873454
31.0,0.03606343570472645,0.09938792949462268
32.0,0.03305899505713115,0.10158198862901617
33.0,0.030888549488188817,0.10461793194683475
34.0,0.02958365309351381,0.10838986154290615
35.0,0.029145397375603684,0.112737341839285
36.0,0.029542990916885493,0.11747798229571442
37.0,0.030712044672701062,0.12240349307997685
38.0,0.03255867134430597,0.12730789081467586
39.0,0.034967012339798056,0.1319918234026545
40.0,0.0378024251987266,0.13628302730739594
41.0,0.040917171753322,0.1400467415915958
42.0,0.044156062325990134,0.1431892869999232
43.0,0.04736489714872313,0.14566098445997072
44.0,0.050398934300439076,0.1474517091286839
45.0,0.053131360059592236,0.14858257231131122
46.0,0.05546116607652685,0.14911337945856648
47.0,0.05731737342756624,0.14913239920094548
48.0,0.05866114256270939,0.14872442317043266
49.0,0.05948427677155351,0.14798088925790592
50.0,0.05980559990852744,0.14699228265337094
51.0,0.05966781523614326,0.14584487635192497
52.0,0.05913089428248935,0.14462159060418459
53.0,0.05826633234353017,0.14339952120197774
54.0,0.05714792378667894,0.14223762501102447
55.0,0.05584814926842257,0.14117906740683858
56.0,0.05443113131958185,0.14026949752553364
57.0,0.05294766037867026,0.13950463045802122
58.0,0.05143784024314281,0.1389061928205792
59.0,0.04992596310722379,0.13845162942103273
60.0,0.048427220435562315,0.1381547466998656
61.0,0.04694777923483681,0.13800521334868784
62.0,0.045487516782022654,0.13800309761645194
63.0,0.04404158328813461,0.13814936758324237
64.0,0.04260521633118095,0.13844061527590118
65.0,0.04117214803899277,0.13887071465830841
66.0,0.03973811566077229,0.13943908974261104
67.0,0.038301595207257226,0.1401264353498533
68.0,0.03686443871748794,0.1409295417569941
69.0,0.035432028388740364,0.14183280091612252
70.0,0.03401500208391789,0.14281882073927313
71.0,0.032627191570004405,0.14387854782311482
72.0,0.03128525443749715,0.1449843654230707
73.0,0.030006249077476475,0.14611379860773918
74.0,0.028807117819432605,0.14722756812195317
75.0,0.02770414862026301,0.1483008427952523
76.0,0.026711038814123067,0.1493035720183715
77.0,0.025839065439349943,0.15021267861124374
78.0,0.02509589998155492,0.15101072383708375
79.0,0.024486212991067024,0.1516832162079494
80.0,0.024010195368998538,0.15221808528391675
81.0,0.023665646703891433,0.15260254587456146
82.0,0.02344689398046534,0.15283481576182872
83.0,0.02334499365777898,0.1529108745480896
84.0,0.02334936485642616,0.15282995832382296
85.0,0.02344696930309511,0.15260049986557891
86.0,0.023623975643260003,0.1522277162544889
